inputs snt do_max try_min try_max prune slice backend fallback reallocate prog_len prog_saved prog_regs cpu_time
76 batcher False True False True -1 sat False True 2843 89 89 585.622971
76 batcher False True False True -1 z3 False True 2843 89 89 15988.861679
76 batcher False True False True 25 sat False True 2843 89 89 617.456941
76 batcher False True False True 2 sat False True 2905 27 89 411.530070
76 batcher False True False True 38 sat False True 2843 89 89 609.341469
76 batcher False True False True 4 sat False True 2886 46 89 423.771468
76 batcher False True False True 9 sat False True 2851 81 89 462.695601
77 batcher False True False True 0 sat False True 2908 92 91 845.959500
77 batcher False True False True 12 sat False True 2908 92 91 781.733646
77 batcher False True False True 15 sat False True 2908 92 91 724.520961
77 batcher False True False True 19 sat False True 2908 92 91 813.491059
77 batcher False True False True -1 sat False True 2908 92 91 549.760651
77 batcher False True False True -1 z3 False True 2908 92 91 17680.199743
77 batcher False True False True 25 sat False True 2908 92 91 700.880258
77 batcher False True False True 2 sat False True 2972 28 91 404.825130
77 batcher False True False True 38 sat False True 2908 92 91 699.688389
77 batcher False True False True 4 sat False True 2953 47 91 465.485624
77 batcher False True False True 9 sat False True 2917 83 91 623.030292
78 batcher False True False True 0 sat False True 2954 94 93 911.523369
78 batcher False True False True 13 sat False True 2954 94 93 904.540609
78 batcher False True False True 15 sat False True 2954 94 93 804.671796
78 batcher False True False True 19 sat False True 2954 94 93 761.783573
78 batcher False True False True -1 sat False True 2954 94 93 586.835134
78 batcher False True False True -1 z3 False True 2954 94 93 17984.747844
78 batcher False True False True 26 sat False True 2954 94 93 686.422359
78 batcher False True False True 2 sat False True 3019 29 93 484.847918
78 batcher False True False True 39 sat False True 2954 94 93 685.571116
78 batcher False True False True 4 sat False True 3000 48 93 518.807582
78 batcher False True False True 9 sat False True 2963 85 93 713.286757
79 batcher False True False True 0 sat False True 3004 96 95 950.544665
79 batcher False True False True 13 sat False True 3004 96 95 668.610659
79 batcher False True False True 15 sat False True 3004 96 95 918.469635
79 batcher False True False True 19 sat False True 3004 96 95 799.128093
79 batcher False True False True -1 sat False True 3004 96 95 685.188221
79 batcher False True False True -1 z3 False True 3004 96 95 18440.135101
79 batcher False True False True 26 sat False True 3004 96 95 813.145438
79 batcher False True False True 2 sat False True 3070 30 95 460.983608
79 batcher False True False True 39 sat False True 3004 96 95 748.567338
79 batcher False True False True 4 sat False True 3051 49 95 512.046861
79 batcher False True False True 9 sat False True 3014 86 95 691.923338
80 batcher False True False True 0 sat False True 3035 97 97 1001.780139
80 batcher False True False True 10 sat False True 3039 93 97 611.225388
80 batcher False True False True 13 sat False True 3035 97 97 804.475111
80 batcher False True False True 16 sat False True 3035 97 97 821.931814
80 batcher False True False True -1 sat False True 3035 97 97 692.303958
80 batcher False True False True -1 z3 False True 3035 97 97 31169.974815
80 batcher False True False True 20 sat False True 3035 97 97 823.443863
80 batcher False True False True 26 sat False True 3035 97 97 775.410823
80 batcher False True False True 2 sat False True 3101 31 97 512.260676
80 batcher False True False True 40 sat False True 3035 97 97 740.035918
80 batcher False True False True 5 sat False True 3072 60 97 554.971934
81 batcher False True False True 0 sat False True 3115 101 97 1100.082615
81 batcher False True False True 10 sat False True 3121 95 97 642.843940
81 batcher False True False True 13 sat False True 3115 101 97 1079.823523
81 batcher False True False True 16 sat False True 3115 101 97 864.906449
81 batcher False True False True -1 sat False True 3115 101 97 742.980937
81 batcher False True False True -1 z3 False True 3115 101 97 31687.113333
81 batcher False True False True 20 sat False True 3115 101 97 834.376680
81 batcher False True False True 27 sat False True 3115 101 97 857.500671
81 batcher False True False True 2 sat False True 3185 31 97 530.436566
81 batcher False True False True 40 sat False True 3115 101 97 836.683314
81 batcher False True False True 5 sat False True 3155 61 97 627.161346
82 batcher False True False True 0 sat False True 3176 104 98 1125.877317
82 batcher False True False True 10 sat False True 3181 99 98 837.364386
82 batcher False True False True 13 sat False True 3176 104 98 897.819507
82 batcher False True False True 16 sat False True 3176 104 98 1060.356473
82 batcher False True False True -1 sat False True 3176 104 98 806.712927
82 batcher False True False True -1 z3 False True 3176 104 98 46081.852523
82 batcher False True False True 20 sat False True 3176 104 98 901.202390
82 batcher False True False True 27 sat False True 3176 104 98 873.803194
82 batcher False True False True 2 sat False True 3249 31 98 632.539444
82 batcher False True False True 41 sat False True 3176 104 98 879.339317
82 batcher False True False True 5 sat False True 3218 62 98 669.406760
83 batcher False True False True 0 sat False True 3241 107 99 1220.595458
83 batcher False True False True 10 sat False True 3246 102 99 1076.395987
83 batcher False True False True 13 sat False True 3241 107 99 835.494477
83 batcher False True False True 16 sat False True 3241 107 99 1009.659530
83 batcher False True False True -1 sat False True 3241 107 99 847.218092
83 batcher False True False True -1 z3 False True 3241 107 99 34776.546617
83 batcher False True False True 20 sat False True 3241 107 99 937.885427
83 batcher False True False True 27 sat False True 3241 107 99 1106.471059
83 batcher False True False True 2 sat False True 3317 31 99 591.862452
83 batcher False True False True 41 sat False True 3241 107 99 964.451545
83 batcher False True False True 5 sat False True 3285 63 99 740.145931
84 batcher False True False True 0 sat False True 3287 109 100 1200.572998
84 batcher False True False True 10 sat False True 3292 104 100 832.477053
84 batcher False True False True 14 sat False True 3287 109 100 1240.218302
84 batcher False True False True 16 sat False True 3287 109 100 1028.389731
84 batcher False True False True -1 sat False True 3287 109 100 810.177280
84 batcher False True False True -1 z3 False True 3287 109 100 36617.592301
84 batcher False True False True 21 sat False True 3287 109 100 983.571851
84 batcher False True False True 28 sat False True 3287 109 100 1056.989062
84 batcher False True False True 2 sat False True 3365 31 100 652.992914
84 batcher False True False True 42 sat False True 3287 109 100 923.339700
84 batcher False True False True 5 sat False True 3332 64 100 712.435050
85 batcher False True False True 0 sat False True 3356 112 101 1457.306762
85 batcher False True False True 10 sat False True 3362 106 101 865.060696
85 batcher False True False True 14 sat False True 3356 112 101 927.411106
85 batcher False True False True 17 sat False True 3356 112 101 1145.952929
85 batcher False True False True -1 sat False True 3356 112 101 886.700030
85 batcher False True False True -1 z3 False True 3356 112 101 44003.800596
85 batcher False True False True 21 sat False True 3356 112 101 1104.673758
85 batcher False True False True 28 sat False True 3356 112 101 1027.618561
85 batcher False True False True 2 sat False True 3437 31 101 726.493169
85 batcher False True False True 42 sat False True 3356 112 101 979.581485
85 batcher False True False True 5 sat False True 3404 64 101 777.971672
86 batcher False True False True 0 sat False True 3406 114 102 1387.556549
86 batcher False True False True 10 sat False True 3412 108 102 1275.850246
86 batcher False True False True 14 sat False True 3406 114 102 1324.796222
86 batcher False True False True 17 sat False True 3406 114 102 1165.653272
86 batcher False True False True -1 sat False True 3406 114 102 915.365929
86 batcher False True False True -1 z3 False True 3406 114 102 51654.229543
86 batcher False True False True 21 sat False True 3406 114 102 1133.821926
86 batcher False True False True 28 sat False True 3406 114 102 1034.039322
86 batcher False True False True 2 sat False True 3489 31 102 698.185828
86 batcher False True False True 43 sat False True 3406 114 102 1089.254855
86 batcher False True False True 5 sat False True 3456 64 102 827.946750
87 batcher False True False True 0 sat False True 3460 116 103 1522.262159
87 batcher False True False True 10 sat False True 3466 110 103 888.985132
87 batcher False True False True 14 sat False True 3460 116 103 1513.193623
87 batcher False True False True 17 sat False True 3460 116 103 1220.311069
87 batcher False True False True -1 sat False True 3460 116 103 1048.666837
87 batcher False True False True -1 z3 False True 3460 116 103 89996.021887
87 batcher False True False True 21 sat False True 3460 116 103 1231.198069
87 batcher False True False True 29 sat False True 3460 116 103 1151.135122
87 batcher False True False True 2 sat False True 3545 31 103 836.614077
87 batcher False True False True 43 sat False True 3460 116 103 1122.364987
87 batcher False True False True 5 sat False True 3512 64 103 847.623465
88 batcher False True False True 0 sat False True 3495 117 104 1434.177135
88 batcher False True False True 11 sat False True 3497 115 104 1181.877024
88 batcher False True False True 14 sat False True 3495 117 104 1275.209324
88 batcher False True False True 17 sat False True 3495 117 104 1314.799393
88 batcher False True False True -1 sat False True 3495 117 104 1100.094407
88 batcher False True False True -1 z3 False True 3495 117 104 88720.594007
88 batcher False True False True 22 sat False True 3495 117 104 1177.079387
88 batcher False True False True 29 sat False True 3495 117 104 1164.492462
88 batcher False True False True 2 sat False True 3581 31 104 751.042854
88 batcher False True False True 44 sat False True 3495 117 104 1082.097444
88 batcher False True False True 5 sat False True 3548 64 104 888.058111
89 batcher False True False True 0 sat False True 3568 120 105 1638.583348
89 batcher False True False True 11 sat False True 3571 117 105 1035.795851
89 batcher False True False True 14 sat False True 3568 120 105 1337.905055
89 batcher False True False True 17 sat False True 3568 120 105 1371.563563
89 batcher False True False True -1 sat False True 3568 120 105 1070.682784
89 batcher False True False True -1 z3 False True 3568 120 105 71885.074094
89 batcher False True False True 22 sat False True 3568 120 105 1329.962029
89 batcher False True False True 29 sat False True 3568 120 105 1260.943835
89 batcher False True False True 2 sat False True 3657 31 105 899.148396
89 batcher False True False True 44 sat False True 3568 120 105 1172.439667
89 batcher False True False True 5 sat False True 3624 64 105 912.234009
90 batcher False True False True 0 sat False True 3622 122 106 1751.931021
90 batcher False True False True 11 sat False True 3625 119 106 1104.584913
90 batcher False True False True 15 sat False True 3622 122 106 1528.850597
90 batcher False True False True 18 sat False True 3622 122 106 1398.325824
90 batcher False True False True -1 sat False True 3622 122 106 1120.026808
90 batcher False True False True -1 z3 False True 3622 122 106 85144.657764
90 batcher False True False True 22 sat False True 3622 122 106 1338.153536
90 batcher False True False True 2 sat False True 3713 31 106 978.343935
90 batcher False True False True 30 sat False True 3622 122 106 1299.612787
90 batcher False True False True 45 sat False True 3622 122 106 1262.033228
90 batcher False True False True 5 sat False True 3680 64 106 1052.760205
91 batcher False True False True 0 sat False True 3680 124 107 1789.669215
91 batcher False True False True 11 sat False True 3683 121 107 1127.579768
91 batcher False True False True 15 sat False True 3680 124 107 1280.679665
91 batcher False True False True 18 sat False True 3680 124 107 1509.395548
91 batcher False True False True -1 sat False True 3680 124 107 1301.525307
91 batcher False True False True -1 z3 False True 3680 124 107 65606.228858
91 batcher False True False True 22 sat False True 3680 124 107 1411.603623
91 batcher False True False True 2 sat False True 3773 31 107 902.126110
91 batcher False True False True 30 sat False True 3680 124 107 1376.325387
91 batcher False True False True 45 sat False True 3680 124 107 1302.860739
91 batcher False True False True 5 sat False True 3740 64 107 1097.519003
92 batcher False True False True 0 sat False True 3719 125 108 1807.691785
92 batcher False True False True 11 sat False True 3722 122 108 1249.572453
92 batcher False True False True 15 sat False True 3719 125 108 1322.924993
92 batcher False True False True 18 sat False True 3719 125 108 1788.045535
92 batcher False True False True -1 sat False True 3719 125 108 1398.655037
92 batcher False True False True -1 z3 False True 3719 125 108 184245.393793
92 batcher False True False True 23 sat False True 3719 125 108 1480.174452
92 batcher False True False True 2 sat False True 3813 31 108 1051.049091
92 batcher False True False True 30 sat False True 3719 125 108 1450.536676
92 batcher False True False True 46 sat False True 3719 125 108 1416.631500
92 batcher False True False True 5 sat False True 3780 64 108 1083.480748
93 batcher False True False True 0 sat False True 3781 127 109 1901.032691
93 batcher False True False True 11 sat False True 3784 124 109 1286.316474
93 batcher False True False True 15 sat False True 3781 127 109 1378.779300
93 batcher False True False True 18 sat False True 3781 127 109 1603.427762
93 batcher False True False True -1 sat False True 3781 127 109 1347.614615
93 batcher False True False True -1 z3 False True 3781 127 109 90937.532005
93 batcher False True False True 23 sat False True 3781 127 109 1556.332207
93 batcher False True False True 2 sat False True 3877 31 109 1042.878001
93 batcher False True False True 31 sat False True 3781 127 109 1513.903193
93 batcher False True False True 46 sat False True 3781 127 109 1427.415179
93 batcher False True False True 5 sat False True 3844 64 109 1210.324497
94 batcher False True False True 0 sat False True 3824 128 110 1872.032507
94 batcher False True False True 11 sat False True 3827 125 110 1371.108694
94 batcher False True False True 15 sat False True 3824 128 110 1483.414078
94 batcher False True False True 18 sat False True 3824 128 110 1822.560559
94 batcher False True False True -1 sat False True 3824 128 110 1319.940549
94 batcher False True False True -1 z3 False True 3824 128 110 77646.947669
94 batcher False True False True 23 sat False True 3824 128 110 1668.195517
94 batcher False True False True 2 sat False True 3921 31 110 1093.403789
94 batcher False True False True 31 sat False True 3824 128 110 1514.110743
94 batcher False True False True 47 sat False True 3824 128 110 1588.703358
94 batcher False True False True 5 sat False True 3888 64 110 1142.746053
95 batcher False True False True 0 sat False True 3871 129 111 2118.191126
95 batcher False True False True 11 sat False True 3874 126 111 1588.651742
95 batcher False True False True 15 sat False True 3871 129 111 1538.540770
95 batcher False True False True 19 sat False True 3871 129 111 1700.682288
95 batcher False True False True -1 sat False True 3871 129 111 1444.210475
95 batcher False True False True -1 z3 False True 3871 129 111 71928.850360
95 batcher False True False True 23 sat False True 3871 129 111 1783.743529
95 batcher False True False True 2 sat False True 3969 31 111 1147.727970
95 batcher False True False True 31 sat False True 3871 129 111 1665.662186
95 batcher False True False True 47 sat False True 3871 129 111 1602.333797
95 batcher False True False True 5 sat False True 3936 64 111 1294.224957
96 batcher False True False True 0 sat False True 3899 129 113 1935.687172
96 batcher False True False True 12 sat False True 3899 129 113 1566.141442
96 batcher False True False True 16 sat False True 3899 129 113 1854.335122
96 batcher False True False True 19 sat False True 3899 129 113 1870.319176
96 batcher False True False True -1 sat False True 3899 129 113 1597.552620
96 batcher False True False True -1 z3 False True 3899 129 113 74710.451226
96 batcher False True False True 24 sat False True 3899 129 113 1704.630932
96 batcher False True False True 32 sat False True 3899 129 113 1612.630951
96 batcher False True False True 3 sat False True 3989 39 113 1213.379010
96 batcher False True False True 48 sat False True 3899 129 113 1604.912262
96 batcher False True False True 6 sat False True 3951 77 113 1289.846905
97 batcher False True False True 0 sat False True 3987 129 114 2326.919322
97 batcher False True False True 12 sat False True 3988 128 114 1745.889302
97 batcher False True False True 16 sat False True 3987 129 114 1899.152537
97 batcher False True False True 19 sat False True 3987 129 114 2093.464637
97 batcher False True False True -1 sat False True 3987 129 114 1614.700496
97 batcher False True False True -1 z3 False True 3987 129 114 82749.485376
97 batcher False True False True 24 sat False True 3987 129 114 1758.189949
97 batcher False True False True 32 sat False True 3987 129 114 1840.120390
97 batcher False True False True 3 sat False True 4078 38 114 1269.187936
97 batcher False True False True 48 sat False True 3987 129 114 1747.308046
97 batcher False True False True 6 sat False True 4043 73 114 1365.938622
98 batcher False True False True 0 sat False True 4055 129 115 2420.717845
98 batcher False True False True 12 sat False True 4056 128 115 1606.996208
98 batcher False True False True 16 sat False True 4055 129 115 2291.909085
98 batcher False True False True 19 sat False True 4055 129 115 2095.227620
98 batcher False True False True -1 sat False True 4055 129 115 1784.765987
98 batcher False True False True -1 z3 False True 4055 129 115 100654.470762
98 batcher False True False True 24 sat False True 4055 129 115 1911.081758
98 batcher False True False True 32 sat False True 4055 129 115 1735.323135
98 batcher False True False True 3 sat False True 4147 37 115 1259.098411
98 batcher False True False True 49 sat False True 4055 129 115 1871.441897
98 batcher False True False True 6 sat False True 4114 70 115 1456.250135
99 batcher False True False True 0 sat False True 4127 129 116 2422.657101
99 batcher False True False True 12 sat False True 4130 126 116 1719.514991
99 batcher False True False True 16 sat False True 4127 129 116 1941.455193
99 batcher False True False True 19 sat False True 4127 129 116 2309.521381
99 batcher False True False True -1 sat False True 4127 129 116 1769.206141
99 batcher False True False True -1 z3 False True 4127 129 116 135560.655727
99 batcher False True False True 24 sat False True 4127 129 116 1850.016006
99 batcher False True False True 33 sat False True 4127 129 116 1944.153757
99 batcher False True False True 3 sat False True 4220 36 116 1322.978122
99 batcher False True False True 49 sat False True 4127 129 116 1884.707990
99 batcher False True False True 6 sat False True 4188 68 116 1524.048895
100 batcher False True False True 0 sat False True 4179 129 117 2609.920569
100 batcher False True False True 12 sat False True 4182 126 117 1880.811693
100 batcher False True False True 16 sat False True 4179 129 117 2121.380381
100 batcher False True False True -1 sat False True 4179 129 117 1987.639547
100 batcher False True False True -1 z3 False True 4179 129 117 112302.598136
100 batcher False True False True 20 sat False True 4179 129 117 1893.532487
100 batcher False True False True 25 sat False True 4179 129 117 2033.847058
100 batcher False True False True 33 sat False True 4179 129 117 1903.348608
100 batcher False True False True 3 sat False True 4273 35 117 1398.053313
100 batcher False True False True 50 sat False True 4179 129 117 1921.349922
100 batcher False True False True 6 sat False True 4242 66 117 1609.510189
101 batcher False True False True 0 sat False True 4255 129 118 2683.481275
101 batcher False True False True 12 sat False True 4258 126 118 2445.554785
101 batcher False True False True 16 sat False True 4255 129 118 2037.309517
101 batcher False True False True -1 sat False True 4255 129 118 1933.923261
101 batcher False True False True -1 z3 False True 4255 129 118 132958.171915
101 batcher False True False True 20 sat False True 4255 129 118 2423.408888
101 batcher False True False True 25 sat False True 4255 129 118 2152.340067
101 batcher False True False True 33 sat False True 4255 129 118 2250.729038
101 batcher False True False True 3 sat False True 4350 34 118 1471.478103
101 batcher False True False True 50 sat False True 4255 129 118 2087.721904
101 batcher False True False True 6 sat False True 4318 66 118 1659.448967
102 batcher False True False True 0 sat False True 4311 129 119 2838.222965
102 batcher False True False True 12 sat False True 4314 126 119 2034.049628
102 batcher False True False True 17 sat False True 4311 129 119 2841.425498
102 batcher False True False True -1 sat False True 4311 129 119 2042.511097
102 batcher False True False True -1 z3 False True 4311 129 119 243686.608596
102 batcher False True False True 20 sat False True 4311 129 119 2704.377623
102 batcher False True False True 25 sat False True 4311 129 119 2086.170393
102 batcher False True False True 34 sat False True 4311 129 119 2109.518471
102 batcher False True False True 3 sat False True 4407 33 119 1599.492361
102 batcher False True False True 51 sat False True 4311 129 119 2370.543397
102 batcher False True False True 6 sat False True 4374 66 119 1729.546032
103 batcher False True False True 0 sat False True 4371 129 120 2795.907906
103 batcher False True False True 12 sat False True 4374 126 120 2291.754460
103 batcher False True False True 17 sat False True 4371 129 120 2658.921214
103 batcher False True False True -1 sat False True 4371 129 120 2052.589775
103 batcher False True False True -1 z3 False True 4371 129 120 174179.039094
103 batcher False True False True 20 sat False True 4371 129 120 2523.387498
103 batcher False True False True 25 sat False True 4371 129 120 2255.131499
103 batcher False True False True 34 sat False True 4371 129 120 2192.737589
103 batcher False True False True 3 sat False True 4468 32 120 1596.707316
103 batcher False True False True 51 sat False True 4371 129 120 2208.879871
103 batcher False True False True 6 sat False True 4434 66 120 1802.627760
104 batcher False True False True 0 sat False True 4411 129 121 3250.692016
104 batcher False True False True 13 sat False True 4411 129 121 2686.741140
104 batcher False True False True 17 sat False True 4411 129 121 2422.453533
104 batcher False True False True -1 sat False True 4411 129 121 2305.811569
104 batcher False True False True -1 z3 False True 4411 129 121 161869.944488
104 batcher False True False True 20 sat False True 4411 129 121 2575.731631
104 batcher False True False True 26 sat False True 4411 129 121 2235.941907
104 batcher False True False True 34 sat False True 4411 129 121 2306.430000
104 batcher False True False True 3 sat False True 4509 31 121 1656.856605
104 batcher False True False True 52 sat False True 4411 129 121 2285.891968
104 batcher False True False True 6 sat False True 4474 66 121 1861.383199
105 batcher False True False True 0 sat False True 4491 129 122 3248.856341
105 batcher False True False True 13 sat False True 4491 129 122 2573.539762
105 batcher False True False True 17 sat False True 4491 129 122 2457.866235
105 batcher False True False True -1 sat False True 4491 129 122 2358.148610
105 batcher False True False True -1 z3 False True 4491 129 122 172521.296641
105 batcher False True False True 21 sat False True 4491 129 122 2691.638569
105 batcher False True False True 26 sat False True 4491 129 122 2577.216641
105 batcher False True False True 35 sat False True 4491 129 122 2430.410173
105 batcher False True False True 3 sat False True 4589 31 122 1929.556004
105 batcher False True False True 52 sat False True 4491 129 122 2430.951176
105 batcher False True False True 6 sat False True 4554 66 122 2062.032233
106 batcher False True False True 0 sat False True 4551 129 123 3205.918265
106 batcher False True False True 13 sat False True 4551 129 123 3342.016727
106 batcher False True False True 17 sat False True 4551 129 123 2425.250900
106 batcher False True False True -1 sat False True 4551 129 123 2524.879833
106 batcher False True False True 21 sat False True 4551 129 123 2815.747146
106 batcher False True False True 26 sat False True 4551 129 123 2593.214946
106 batcher False True False True 35 sat False True 4551 129 123 2615.886419
106 batcher False True False True 3 sat False True 4649 31 123 1887.336353
106 batcher False True False True 53 sat False True 4551 129 123 2457.896615
106 batcher False True False True 6 sat False True 4614 66 123 1988.039006
107 batcher False True False True 0 sat False True 4615 129 124 3489.882880
107 batcher False True False True 13 sat False True 4615 129 124 3128.945005
107 batcher False True False True 17 sat False True 4615 129 124 2937.345575
107 batcher False True False True -1 sat False True 4615 129 124 2386.875390
107 batcher False True False True -1 z3 False True 4615 129 124 225730.288294
107 batcher False True False True 21 sat False True 4615 129 124 3074.542900
107 batcher False True False True 26 sat False True 4615 129 124 2883.217288
107 batcher False True False True 35 sat False True 4615 129 124 2484.316706
107 batcher False True False True 3 sat False True 4713 31 124 1881.501122
107 batcher False True False True 53 sat False True 4615 129 124 2614.541812
107 batcher False True False True 6 sat False True 4678 66 124 2253.668165
108 batcher False True False True 0 sat False True 4659 129 125 3340.222044
108 batcher False True False True 13 sat False True 4659 129 125 2632.808876
108 batcher False True False True 18 sat False True 4659 129 125 2988.829514
108 batcher False True False True -1 sat False True 4659 129 125 2792.171661
108 batcher False True False True -1 z3 False True 4659 129 125 172467.163522
108 batcher False True False True 21 sat False True 4659 129 125 2973.744869
108 batcher False True False True 27 sat False True 4659 129 125 2883.040070
108 batcher False True False True 36 sat False True 4659 129 125 2581.633209
108 batcher False True False True 3 sat False True 4757 31 125 2104.097194
108 batcher False True False True 54 sat False True 4659 129 125 2610.944811
108 batcher False True False True 6 sat False True 4722 66 125 2305.661207
109 batcher False True False True 0 sat False True 4727 129 126 3797.381451
109 batcher False True False True 13 sat False True 4727 129 126 2757.859521
109 batcher False True False True 18 sat False True 4727 129 126 3586.423976
109 batcher False True False True -1 sat False True 4727 129 126 2616.460700
109 batcher False True False True -1 z3 False True 4727 129 126 180036.820606
109 batcher False True False True 21 sat False True 4727 129 126 2993.597430
109 batcher False True False True 27 sat False True 4727 129 126 3033.474847
109 batcher False True False True 36 sat False True 4727 129 126 3098.610546
109 batcher False True False True 3 sat False True 4825 31 126 2135.300380
109 batcher False True False True 54 sat False True 4727 129 126 2852.378705
109 batcher False True False True 6 sat False True 4790 66 126 2362.760728
110 batcher False True False True 0 sat False True 4775 129 127 3732.080050
110 batcher False True False True 13 sat False True 4775 129 127 2758.133195
110 batcher False True False True 18 sat False True 4775 129 127 3242.597707
110 batcher False True False True -1 sat False True 4775 129 127 2838.581613
110 batcher False True False True -1 z3 False True 4775 129 127 176665.176274
110 batcher False True False True 22 sat False True 4775 129 127 3463.671499
110 batcher False True False True 27 sat False True 4775 129 127 3018.900173
110 batcher False True False True 36 sat False True 4775 129 127 2845.571275
110 batcher False True False True 3 sat False True 4873 31 127 2098.353604
110 batcher False True False True 55 sat False True 4775 129 127 2797.646476
110 batcher False True False True 6 sat False True 4838 66 127 2371.133228
111 batcher False True False True 0 sat False True 4827 129 128 3642.892636
111 batcher False True False True 13 sat False True 4827 129 128 2844.288170
111 batcher False True False True 18 sat False True 4827 129 128 3637.200755
111 batcher False True False True -1 sat False True 4827 129 128 3010.923702
111 batcher False True False True -1 z3 False True 4827 129 128 180722.588318
111 batcher False True False True 22 sat False True 4827 129 128 3295.634201
111 batcher False True False True 27 sat False True 4827 129 128 2890.130810
111 batcher False True False True 37 sat False True 4827 129 128 3271.503919
111 batcher False True False True 3 sat False True 4925 31 128 2137.673200
111 batcher False True False True 55 sat False True 4827 129 128 2852.006551
111 batcher False True False True 6 sat False True 4890 66 128 2542.892401
112 batcher False True False True 0 sat False True 4859 129 129 3694.766603
112 batcher False True False True 14 sat False True 4859 129 129 3038.733868
112 batcher False True False True 18 sat False True 4859 129 129 3243.945417
112 batcher False True False True -1 sat False True 4859 129 129 2927.886516
112 batcher False True False True -1 z3 False True 4859 129 129 266104.345963
112 batcher False True False True 22 sat False True 4859 129 129 3385.051423
112 batcher False True False True 28 sat False True 4859 129 129 3058.089943
112 batcher False True False True 37 sat False True 4859 129 129 3034.487183
112 batcher False True False True 3 sat False True 4957 31 129 2198.005134
112 batcher False True False True 56 sat False True 4859 129 129 3146.225004
112 batcher False True False True 7 sat False True 4909 79 129 2500.906959
113 batcher False True False True 0 sat False True 4943 129 130 4220.231447
113 batcher False True False True 14 sat False True 4943 129 130 3490.495036
113 batcher False True False True 18 sat False True 4943 129 130 3174.953862
113 batcher False True False True -1 sat False True 4943 129 130 3310.491183
113 batcher False True False True -1 z3 False True 4943 129 130 221958.417826
113 batcher False True False True 22 sat False True 4943 129 130 3518.082136
113 batcher False True False True 28 sat False True 4943 129 130 3411.739871
113 batcher False True False True 37 sat False True 4943 129 130 3135.220340
113 batcher False True False True 3 sat False True 5041 31 130 2596.166377
113 batcher False True False True 56 sat False True 4943 129 130 3545.874531
113 batcher False True False True 7 sat False True 4993 79 130 2679.121944
114 batcher False True False True 0 sat False True 5007 129 131 4403.892417
114 batcher False True False True 14 sat False True 5007 129 131 3477.681437
114 batcher False True False True 19 sat False True 5007 129 131 3241.009908
114 batcher False True False True -1 sat False True 5007 129 131 3259.309705
114 batcher False True False True -1 z3 False True 5007 129 131 279175.128868
114 batcher False True False True 22 sat False True 5007 129 131 3950.715042
114 batcher False True False True 28 sat False True 5007 129 131 3492.308876
114 batcher False True False True 38 sat False True 5007 129 131 3233.454752
114 batcher False True False True 3 sat False True 5105 31 131 2468.267115
114 batcher False True False True 57 sat False True 5007 129 131 3435.194781
114 batcher False True False True 7 sat False True 5057 79 131 2871.606244
115 batcher False True False True 0 sat False True 5075 129 132 4640.911440
115 batcher False True False True 14 sat False True 5075 129 132 4187.393225
115 batcher False True False True 19 sat False True 5075 129 132 3347.545417
115 batcher False True False True -1 sat False True 5075 129 132 3397.416192
115 batcher False True False True 23 sat False True 5075 129 132 3826.180497
115 batcher False True False True 28 sat False True 5075 129 132 3279.626139
115 batcher False True False True 38 sat False True 5075 129 132 3378.414350
115 batcher False True False True 3 sat False True 5173 31 132 2664.858493
115 batcher False True False True 57 sat False True 5075 129 132 3339.315374
115 batcher False True False True 7 sat False True 5125 79 132 2820.470591
116 batcher False True False True 0 sat False True 5123 129 133 4411.197699
116 batcher False True False True 14 sat False True 5123 129 133 3511.153696
116 batcher False True False True 19 sat False True 5123 129 133 4629.167259
116 batcher False True False True -1 sat False True 5123 129 133 3490.580196
116 batcher False True False True -1 z3 False True 5123 129 133 229078.189730
116 batcher False True False True 23 sat False True 5123 129 133 3860.067488
116 batcher False True False True 29 sat False True 5123 129 133 3450.376782
116 batcher False True False True 38 sat False True 5123 129 133 3666.122648
116 batcher False True False True 3 sat False True 5221 31 133 2620.023037
116 batcher False True False True 58 sat False True 5123 129 133 3827.838180
116 batcher False True False True 7 sat False True 5173 79 133 2996.431336
117 batcher False True False True 14 sat False True 5195 129 134 3941.656052
117 batcher False True False True 19 sat False True 5195 129 134 4327.362029
117 batcher False True False True -1 sat False True 5195 129 134 3608.135923
117 batcher False True False True 23 sat False True 5195 129 134 3994.407225
117 batcher False True False True 29 sat False True 5195 129 134 3942.827128
117 batcher False True False True 39 sat False True 5195 129 134 3595.085042
117 batcher False True False True 3 sat False True 5293 31 134 2772.650455
117 batcher False True False True 58 sat False True 5195 129 134 3506.645751
117 batcher False True False True 7 sat False True 5245 79 134 3081.780290
118 batcher False True False True 14 sat False True 5247 129 135 3613.736100
118 batcher False True False True 19 sat False True 5247 129 135 3731.717899
118 batcher False True False True -1 sat False True 5247 129 135 3485.818793
118 batcher False True False True 23 sat False True 5247 129 135 4085.588482
118 batcher False True False True 29 sat False True 5247 129 135 3922.117412
118 batcher False True False True 39 sat False True 5247 129 135 3744.630537
118 batcher False True False True 3 sat False True 5345 31 135 2891.360134
118 batcher False True False True 59 sat False True 5247 129 135 3688.362631
118 batcher False True False True 7 sat False True 5297 79 135 3172.171556
119 batcher False True False True 14 sat False True 5303 129 136 4213.729342
119 batcher False True False True 19 sat False True 5303 129 136 3855.138990
119 batcher False True False True -1 sat False True 5303 129 136 3872.871209
